filename	instrument	fs	bpm
Queen__Don't_Stop_Me_Now.1_instr0_ts74.80_te86.93_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts87.03_te99.16_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts99.26_te111.39_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts111.49_te123.62_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts135.95_te148.08_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts148.17_te160.31_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts160.40_te172.54_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts172.63_te184.77_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts184.86_te197.00_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now.1_instr0_ts197.09_te209.22_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts0.00_te20.27_fs6.27.npz	0	6.27	94.00
Queen__Don't_Stop_Me_Now_instr0_ts38.11_te50.25_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts50.34_te62.48_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts62.57_te74.71_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts74.80_te86.93_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts87.03_te99.16_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts99.26_te111.39_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts111.49_te123.62_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts135.95_te148.08_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts148.18_te160.31_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts160.41_te172.54_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts172.64_te184.77_fs10.47.npz	0	10.47	157.00
Queen__Don't_Stop_Me_Now_instr0_ts189.45_te209.72_fs6.27.npz	0	6.27	94.00
Queen__Killer_Queen_instr1_ts10.84_te22.05_fs11.33.npz	1	11.33	170.00
Queen__Killer_Queen_instr1_ts28.77_te39.59_fs11.73.npz	1	11.73	176.00
Queen__Killer_Queen_instr1_ts61.36_te72.24_fs11.67.npz	1	11.67	175.00
Queen__Killer_Queen_instr1_ts76.79_te87.55_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen_instr1_ts87.63_te98.40_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen_instr1_ts101.39_te112.34_fs11.60.npz	1	11.60	174.00
Queen__Killer_Queen_instr1_ts133.24_te143.94_fs11.87.npz	1	11.87	178.00
Queen__Killer_Queen_instr1_ts150.43_te161.02_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen_instr1_ts161.10_te171.68_fs12.00.npz	1	12.00	180.00
Queen__Love_of_My_Life.1_instr0_ts0.00_te19.05_fs6.67.npz	0	6.67	100.00
Queen__Love_of_My_Life.1_instr0_ts19.20_te38.25_fs6.67.npz	0	6.67	100.00
Queen__Love_of_My_Life.1_instr0_ts38.40_te57.45_fs6.67.npz	0	6.67	100.00
Queen__Love_of_My_Life.1_instr0_ts57.60_te76.65_fs6.67.npz	0	6.67	100.00
Queen__Love_of_My_Life.1_instr0_ts76.80_te95.85_fs6.67.npz	0	6.67	100.00
Queen__Love_of_My_Life.1_instr0_ts96.00_te115.05_fs6.67.npz	0	6.67	100.00
Queen__Love_of_My_Life.1_instr0_ts115.20_te134.25_fs6.67.npz	0	6.67	100.00
Queen__Love_of_My_Life.2_instr0_ts9.60_te33.41_fs5.33.npz	0	5.33	80.00
Queen__Love_of_My_Life.2_instr0_ts33.60_te57.41_fs5.33.npz	0	5.33	80.00
Queen__Love_of_My_Life.2_instr0_ts57.60_te81.41_fs5.33.npz	0	5.33	80.00
Queen__Love_of_My_Life.2_instr0_ts81.60_te105.41_fs5.33.npz	0	5.33	80.00
Queen__Love_of_My_Life.2_instr0_ts105.60_te129.41_fs5.33.npz	0	5.33	80.00
Queen__Love_of_My_Life.2_instr0_ts129.60_te153.41_fs5.33.npz	0	5.33	80.00
Queen__Love_of_My_Life.2_instr0_ts153.60_te177.41_fs5.33.npz	0	5.33	80.00
Queen__Love_of_My_Life.3_instr0_ts0.00_te24.74_fs5.13.npz	0	5.13	77.00
Queen__Love_of_My_Life.3_instr0_ts24.94_te49.68_fs5.13.npz	0	5.13	77.00
Queen__Love_of_My_Life.3_instr0_ts49.87_te74.61_fs5.13.npz	0	5.13	77.00
Queen__Love_of_My_Life.3_instr0_ts74.81_te99.55_fs5.13.npz	0	5.13	77.00
Queen__Love_of_My_Life.3_instr0_ts99.74_te124.48_fs5.13.npz	0	5.13	77.00
Queen__Love_of_My_Life.3_instr0_ts124.68_te149.42_fs5.13.npz	0	5.13	77.00
Queen__Love_of_My_Life.3_instr0_ts149.61_te174.35_fs5.13.npz	0	5.13	77.00
Queen__Love_of_My_Life.3_instr0_ts174.55_te199.29_fs5.13.npz	0	5.13	77.00
Queen__Made_in_Heaven_instr1_ts0.00_te24.42_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts49.23_te73.65_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts73.85_te98.27_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts123.08_te147.50_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts147.69_te172.12_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts172.31_te196.73_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts196.92_te221.35_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts221.54_te245.96_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts246.15_te270.58_fs5.20.npz	1	5.20	78.00
Queen__Made_in_Heaven_instr1_ts270.77_te295.19_fs5.20.npz	1	5.20	78.00
Queen__Mother_Love_instr0_ts0.00_te20.71_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts20.87_te41.58_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts41.74_te62.45_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts62.61_te83.32_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts125.22_te145.92_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts146.09_te166.79_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts166.96_te187.66_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts187.83_te208.53_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts208.70_te229.40_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts229.57_te250.27_fs6.13.npz	0	6.13	92.00
Queen__Mother_Love_instr0_ts250.43_te271.14_fs6.13.npz	0	6.13	92.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts0.02_te18.69_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts18.84_te37.52_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts37.66_te56.34_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts56.49_te75.16_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts75.31_te93.99_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts94.13_te112.81_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts112.96_te131.63_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts131.78_te150.46_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts150.60_te169.28_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved.1_instr0_ts169.43_te188.10_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts0.00_te18.68_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts18.82_te37.50_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts37.65_te56.32_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts56.47_te75.15_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts75.29_te93.97_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts94.12_te112.79_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts112.94_te131.62_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts131.76_te150.44_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts150.59_te169.26_fs6.80.npz	0	6.80	102.00
Queen__My_Life_Has_Been_Saved_instr0_ts169.41_te188.09_fs6.80.npz	0	6.80	102.00
Queen__My_Melancholy_Blues_instr0_ts0.00_te15.88_fs8.00.npz	0	8.00	120.00
Queen__My_Melancholy_Blues_instr0_ts16.00_te31.88_fs8.00.npz	0	8.00	120.00
Queen__My_Melancholy_Blues_instr0_ts32.00_te47.88_fs8.00.npz	0	8.00	120.00
Queen__My_Melancholy_Blues_instr0_ts89.16_te117.59_fs4.47.npz	0	4.47	67.00
Queen__My_Melancholy_Blues_instr0_ts117.82_te146.25_fs4.47.npz	0	4.47	67.00
Queen__Now_I'm_Here.1_instr0_ts85.97_te100.19_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.1_instr0_ts128.96_te143.17_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.1_instr0_ts143.28_te157.50_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.1_instr0_ts157.61_te171.83_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.1_instr0_ts186.27_te200.48_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.1_instr0_ts200.60_te214.81_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.1_instr0_ts214.93_te229.14_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.1_instr0_ts229.25_te243.47_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts85.97_te100.19_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts128.96_te143.17_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts143.28_te157.50_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts157.61_te171.83_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts186.27_te200.48_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts200.60_te214.81_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts214.93_te229.14_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.2_instr0_ts229.25_te243.47_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.3_instr0_ts128.95_te143.17_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.3_instr0_ts143.28_te157.50_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.3_instr0_ts157.61_te171.83_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts85.97_te100.19_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts128.96_te143.17_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts143.28_te157.50_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts157.61_te171.83_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts186.27_te200.48_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts200.60_te214.81_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts214.93_te229.14_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here.4_instr0_ts229.25_te243.47_fs8.93.npz	0	8.93	134.00
Queen__Now_I'm_Here_instr0_ts128.00_te142.11_fs9.00.npz	0	9.00	135.00
Queen__Now_I'm_Here_instr0_ts142.22_te156.33_fs9.00.npz	0	9.00	135.00
Queen__Now_I'm_Here_instr0_ts156.44_te170.55_fs9.00.npz	0	9.00	135.00
Queen__One_Year_of_Love.1_instr5_ts0.00_te34.64_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love.1_instr5_ts34.91_te69.55_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love.1_instr5_ts69.82_te104.45_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love.1_instr5_ts104.73_te139.36_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love.1_instr5_ts139.64_te174.27_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love.1_instr5_ts174.55_te209.18_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love.1_instr5_ts209.45_te244.09_fs3.67.npz	5	3.67	55.00
Queen__It's_a_Hard_Life.1_instr1_ts31.32_te54.27_fs5.53.npz	1	5.53	83.00
Queen__It's_a_Hard_Life.1_instr1_ts54.45_te77.40_fs5.53.npz	1	5.53	83.00
Queen__It's_a_Hard_Life.1_instr1_ts95.07_te118.02_fs5.53.npz	1	5.53	83.00
Queen__It's_a_Hard_Life.1_instr1_ts118.20_te140.88_fs5.60.npz	1	5.60	84.00
Queen__It's_a_Hard_Life.1_instr1_ts158.10_te180.78_fs5.60.npz	1	5.60	84.00
Queen__It's_a_Hard_Life.1_instr1_ts209.63_te232.31_fs5.60.npz	1	5.60	84.00
Queen__It's_a_Hard_Life.2_instr1_ts31.32_te54.27_fs5.53.npz	1	5.53	83.00
Queen__It's_a_Hard_Life.2_instr1_ts54.45_te77.40_fs5.53.npz	1	5.53	83.00
Queen__It's_a_Hard_Life.2_instr1_ts95.07_te118.02_fs5.53.npz	1	5.53	83.00
Queen__It's_a_Hard_Life.2_instr1_ts118.20_te140.88_fs5.60.npz	1	5.60	84.00
Queen__It's_a_Hard_Life.2_instr1_ts158.10_te180.78_fs5.60.npz	1	5.60	84.00
Queen__It's_a_Hard_Life.2_instr1_ts209.63_te232.31_fs5.60.npz	1	5.60	84.00
Queen__It's_a_Hard_Life_instr0_ts22.62_te45.85_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts46.03_te69.27_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts69.45_te92.68_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts92.86_te116.09_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts116.28_te139.51_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts139.69_te162.92_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts163.11_te186.34_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts186.52_te209.75_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts209.93_te233.17_fs5.47.npz	0	5.47	82.00
Queen__It's_a_Hard_Life_instr0_ts233.35_te256.58_fs5.47.npz	0	5.47	82.00
Queen__Keep_Yourself_Alive_instr0_ts18.51_te32.62_fs9.00.npz	0	9.00	135.00
Queen__Killer_Queen.1_instr2_ts0.00_te10.89_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts10.97_te21.86_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts21.94_te32.83_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts32.91_te43.80_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts43.89_te54.77_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts54.86_te65.74_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts65.83_te76.71_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts76.80_te87.69_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts87.77_te98.66_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts98.74_te109.63_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts109.71_te120.60_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts120.69_te131.57_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts131.66_te142.54_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts142.63_te153.51_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts153.60_te164.49_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts164.57_te175.46_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.1_instr2_ts175.54_te186.43_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.2_instr1_ts10.84_te22.05_fs11.33.npz	1	11.33	170.00
Queen__Killer_Queen.2_instr1_ts28.77_te39.59_fs11.73.npz	1	11.73	176.00
Queen__Killer_Queen.2_instr1_ts61.36_te72.24_fs11.67.npz	1	11.67	175.00
Queen__Killer_Queen.2_instr1_ts76.79_te87.55_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.2_instr1_ts87.63_te98.40_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.2_instr1_ts101.39_te112.34_fs11.60.npz	1	11.60	174.00
Queen__Killer_Queen.2_instr1_ts133.24_te143.94_fs11.87.npz	1	11.87	178.00
Queen__Killer_Queen.2_instr1_ts150.43_te161.02_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen.2_instr1_ts161.10_te171.68_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen.3_instr1_ts10.84_te22.05_fs11.33.npz	1	11.33	170.00
Queen__Killer_Queen.3_instr1_ts28.77_te39.59_fs11.73.npz	1	11.73	176.00
Queen__Killer_Queen.3_instr1_ts61.36_te72.24_fs11.67.npz	1	11.67	175.00
Queen__Killer_Queen.3_instr1_ts76.79_te87.55_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.3_instr1_ts87.63_te98.40_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.3_instr1_ts101.39_te112.34_fs11.60.npz	1	11.60	174.00
Queen__Killer_Queen.3_instr1_ts133.24_te143.94_fs11.87.npz	1	11.87	178.00
Queen__Killer_Queen.3_instr1_ts150.43_te161.01_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen.3_instr1_ts161.10_te171.68_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen.4_instr2_ts0.00_te10.89_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts10.97_te21.86_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts21.94_te32.83_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts32.91_te43.80_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts43.88_te54.77_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts54.86_te65.74_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts65.83_te76.71_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts76.80_te87.68_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts87.77_te98.66_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts98.74_te109.63_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts109.71_te120.60_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts120.68_te131.57_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts131.65_te142.54_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts142.63_te153.51_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts153.60_te164.48_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts164.57_te175.45_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.4_instr2_ts175.54_te186.42_fs11.67.npz	2	11.67	175.00
Queen__Killer_Queen.5_instr1_ts10.84_te22.05_fs11.33.npz	1	11.33	170.00
Queen__Killer_Queen.5_instr1_ts28.77_te39.59_fs11.73.npz	1	11.73	176.00
Queen__Killer_Queen.5_instr1_ts61.36_te72.24_fs11.67.npz	1	11.67	175.00
Queen__Killer_Queen.5_instr1_ts76.79_te87.55_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.5_instr1_ts87.63_te98.40_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.5_instr1_ts101.39_te112.34_fs11.60.npz	1	11.60	174.00
Queen__Killer_Queen.5_instr1_ts133.24_te143.94_fs11.87.npz	1	11.87	178.00
Queen__Killer_Queen.5_instr1_ts150.43_te161.02_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen.5_instr1_ts161.10_te171.68_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen.6_instr1_ts10.84_te22.05_fs11.33.npz	1	11.33	170.00
Queen__Killer_Queen.6_instr1_ts28.77_te39.59_fs11.73.npz	1	11.73	176.00
Queen__Killer_Queen.6_instr1_ts61.36_te72.24_fs11.67.npz	1	11.67	175.00
Queen__Killer_Queen.6_instr1_ts76.79_te87.55_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.6_instr1_ts87.63_te98.40_fs11.80.npz	1	11.80	177.00
Queen__Killer_Queen.6_instr1_ts101.39_te112.34_fs11.60.npz	1	11.60	174.00
Queen__Killer_Queen.6_instr1_ts133.24_te143.94_fs11.87.npz	1	11.87	178.00
Queen__Killer_Queen.6_instr1_ts150.43_te161.02_fs12.00.npz	1	12.00	180.00
Queen__Killer_Queen.6_instr1_ts161.10_te171.68_fs12.00.npz	1	12.00	180.00
Queen__We_Are_The_Champions.2_instr0_ts0.00_te20.05_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.2_instr0_ts20.21_te40.26_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.2_instr0_ts40.42_te60.47_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.2_instr0_ts60.63_te80.68_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.2_instr0_ts80.84_te100.89_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.2_instr0_ts101.05_te121.10_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.2_instr0_ts121.26_te141.31_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.2_instr0_ts141.47_te161.52_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.3_instr0_ts0.00_te20.05_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.3_instr0_ts20.21_te40.26_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.3_instr0_ts40.42_te60.47_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.3_instr0_ts60.63_te80.68_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.3_instr0_ts80.84_te100.89_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.3_instr0_ts101.05_te121.11_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.3_instr0_ts121.26_te141.32_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.4_instr0_ts4.50_te24.77_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.4_instr0_ts24.93_te45.19_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.4_instr0_ts45.35_te65.62_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.4_instr0_ts65.78_te86.04_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.4_instr0_ts86.20_te106.47_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.4_instr0_ts106.63_te126.89_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.4_instr0_ts127.05_te147.32_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.4_instr0_ts147.48_te167.74_fs6.27.npz	0	6.27	94.00
Queen__We_Are_The_Champions.5_instr0_ts0.00_te19.24_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts19.39_te38.64_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts38.79_te58.03_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts58.18_te77.42_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts77.58_te96.82_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts96.97_te116.21_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts116.36_te135.61_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts135.76_te155.00_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.5_instr0_ts155.15_te174.39_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts0.00_te19.24_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts19.39_te38.64_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts38.79_te58.03_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts58.18_te77.42_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts77.58_te96.82_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts96.97_te116.21_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts116.36_te135.61_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts135.76_te155.00_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.6_instr0_ts155.15_te174.39_fs6.60.npz	0	6.60	99.00
Queen__We_Are_The_Champions.7_instr0_ts0.00_te20.05_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.7_instr0_ts20.21_te40.26_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.7_instr0_ts40.42_te60.47_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.7_instr0_ts60.63_te80.68_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.7_instr0_ts80.84_te100.89_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.7_instr0_ts101.05_te121.11_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.7_instr0_ts121.26_te141.32_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.8_instr0_ts0.00_te20.05_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.8_instr0_ts20.21_te40.26_fs6.33.npz	0	6.33	95.00
